date,AC_W,SOL_RAD_SLOPE,TEMP,WS,HM
2022-03-29 5:00,0,0,5.5,2,52
2022-03-29 6:00,40.16,44.82,5.6,2.1,48
2022-03-29 7:00,221.28,194.11,5.1,1,51
2022-03-29 8:00,446.12,380.12,9.3,0.4,49
2022-03-29 9:00,594.31,551.87,12,0.6,29
2022-03-29 10:00,682.36,683.34,11.6,1.5,44
2022-03-29 11:00,730.47,762.02,12,2.5,53
2022-03-29 12:00,729.67,791.37,13.7,3.1,37
2022-03-29 13:00,667.82,760.49,14.2,3.8,45
2022-03-29 14:00,549.75,671.64,13.1,4.4,61
2022-03-29 15:00,381.65,534.66,12.4,6,67
2022-03-29 16:00,191.74,360.17,12.9,3.1,64
2022-03-29 17:00,66.84,170.41,13.5,1.4,65
2022-03-29 18:00,24.65,46.69,12,0.3,73
2022-03-29 19:00,0,0,10.5,1.1,84
2022-03-29 20:00,0,0,10.2,0.9,89
2022-03-29 21:00,0,0,10.3,1.2,77
2022-03-29 22:00,0,0,11,0.9,68
2022-03-29 23:00,0,0,11.5,1.3,46
2022-03-30 0:00,0,0,11.5,0.8,41
2022-03-30 1:00,0,0,10.6,1.2,43
2022-03-30 2:00,0,0,11.4,0.4,43
2022-03-30 3:00,0,0,10.5,1.1,50
2022-03-30 4:00,0,0,12.1,1.7,54
2022-03-30 5:00,0,0,12,0.9,51
2022-03-30 6:00,29.33,27.23,12.3,2.1,59
2022-03-30 7:00,152.69,163.66,12.6,0.4,59
2022-03-30 8:00,181.24,210.11,13.4,1.5,54
2022-03-30 9:00,410.95,448.11,14.1,0.5,48
2022-03-30 10:00,462.67,499.52,13.7,2.6,61
2022-03-30 11:00,606.87,673.2,15.4,0.9,53
2022-03-30 12:00,549.99,627.85,13.3,2.6,68
2022-03-30 13:00,569.41,683.63,13.7,1.8,66
2022-03-30 14:00,274.85,352.48,12.6,2.6,58
2022-03-30 15:00,167.81,225.57,13.3,1.7,56
2022-03-30 16:00,115,167.16,12.3,1.6,65
2022-03-30 17:00,62.15,102.49,11.6,1,74
2022-03-30 18:00,13.65,14.55,11,0.8,81
2022-03-30 19:00,0,0,10.8,0,80
2022-03-30 20:00,0,0,10.6,0.6,87
2022-03-30 21:00,0,0,9.3,0.4,91
2022-03-30 22:00,0,0,8.8,1.9,98
2022-03-30 23:00,0,0,8.2,0.8,99
2022-03-31 0:00,0,0,7.9,1.4,99
2022-03-31 1:00,0,0,8.1,0.7,97
2022-03-31 2:00,0,0,8.4,0.6,93
2022-03-31 3:00,0,0,8.3,0.3,96
2022-03-31 4:00,0,0,8.4,0.4,97
2022-03-31 5:00,0,0,8.5,1.7,94
2022-03-31 6:00,6.79,11.81,8.2,4.1,99
2022-03-31 7:00,34.22,18.9,7.6,3.3,99
2022-03-31 8:00,43.19,36.38,7.5,2.5,99
2022-03-31 9:00,54.87,52.98,7.4,2.2,99
2022-03-31 10:00,67.31,89.36,7.2,2.6,99
2022-03-31 11:00,60.86,71.5,7.2,2.9,99
2022-03-31 12:00,77.93,98.4,7.4,2.6,99
2022-03-31 13:00,64.15,77.55,7.1,3.7,99
2022-03-31 14:00,59.68,64.79,7.2,2.1,99
2022-03-31 15:00,70.39,84.29,6.3,2.6,98
2022-03-31 16:00,63.96,75.18,6.6,1.4,98
2022-03-31 17:00,43.04,36.13,6.6,1.2,91
2022-03-31 18:00,6.85,23.19,6.6,1.1,85
2022-03-31 19:00,0,0,6.5,0.6,92
2022-03-31 20:00,0,0,6.2,0.8,93
2022-03-31 21:00,0,0,6.5,0.9,86
2022-03-31 22:00,0,0,6.1,1.1,86
2022-03-31 23:00,0,0,5.2,1,93
2022-04-01 0:00,0,0,4.5,1.3,95
2022-04-01 1:00,0,0,4,1.7,95
2022-04-01 2:00,0,0,3.2,1.2,96
2022-04-01 3:00,0,0,3.9,0.9,94
2022-04-01 4:00,0,0,3.2,1.8,95
2022-04-01 5:00,0,0,3.1,1,96
2022-04-01 6:00,41.26,51.48,3.4,1,97
2022-04-01 7:00,225.89,210.84,4.7,0.8,96
2022-04-01 8:00,359.02,336.69,7.8,0.9,81
2022-04-01 9:00,513.32,556.46,7.3,2.7,68
2022-04-01 10:00,730.14,719.65,8.9,4.5,67
2022-04-01 11:00,501.04,455.66,7.7,3.5,77
2022-04-01 12:00,599.52,806.31,9,6.2,63
2022-04-01 13:00,670.26,746.81,10.4,4.2,58
2022-04-01 14:00,474.35,619.72,9.8,3.2,57
2022-04-01 15:00,265.62,375.67,9.6,2.5,55
2022-04-01 16:00,138.32,238.36,8.9,1.5,57
2022-04-01 17:00,80.41,120.71,8.6,0.8,61
2022-04-01 18:00,28.58,26.8,8.3,1.5,64
2022-04-01 19:00,0,0,8.2,2,66
2022-04-01 20:00,0,0,7.6,1.5,69
2022-04-01 21:00,0,0,6.8,1.2,73
2022-04-01 22:00,0,0,5.1,1.3,84
2022-04-01 23:00,0,0,5,1.5,84
2022-04-02 0:00,0,0,4.7,1.7,85
2022-04-02 1:00,0,0,3.8,1.2,88
2022-04-02 2:00,0,0,3.9,2,90
2022-04-02 3:00,0,0,4,2.1,87
2022-04-02 4:00,0,0,3.6,2.1,87
2022-04-02 5:00,0,0,4.1,1.6,81
2022-04-02 6:00,47.87,42.16,4.4,2.1,77
2022-04-02 7:00,219.8,192.36,5.4,1.4,70
2022-04-02 8:00,434.41,378.37,8.6,0.7,60
2022-04-02 9:00,581.93,547.39,11,0.6,49
2022-04-02 10:00,687.87,682.79,10.1,2.9,67
2022-04-02 11:00,665.47,762.6,10.7,3.2,62
2022-04-02 12:00,713.61,792.64,11.5,1.8,62
2022-04-02 13:00,658.61,762.64,12,1.3,62
2022-04-02 14:00,550.67,677.76,12.4,2,59
2022-04-02 15:00,381.83,538.13,12,3.1,58
2022-04-02 16:00,192.79,358.35,12.3,1.9,61
2022-04-02 17:00,68.26,171.47,11.8,2.1,62
2022-04-02 18:00,28.47,44.85,11.5,3.2,60
2022-04-02 19:00,0,0,10.6,0.4,67
2022-04-02 20:00,0,0,10,0,68
2022-04-02 21:00,0,0,8.4,1.1,68
2022-04-02 22:00,0,0,7.5,1.3,69
2022-04-02 23:00,0,0,8,2,63
2022-04-03 0:00,0,0,5.9,1.1,74
2022-04-03 1:00,0,0,5.7,1.5,70
2022-04-03 2:00,0,0,5.6,2.1,66
2022-04-03 3:00,0,0,5.9,2.5,61
2022-04-03 4:00,0,0,6.2,2.5,59
2022-04-03 5:00,0,0,5.5,2,62
2022-04-03 6:00,45.72,48.21,5.2,1.9,63
2022-04-03 7:00,233.75,201.1,5.8,1.6,63
2022-04-03 8:00,448.8,392.11,9.3,1,55
2022-04-03 9:00,591.56,561.46,12.9,0.9,38
2022-04-03 10:00,694.73,686.95,10.7,2.8,63
2022-04-03 11:00,737.9,775.32,11.9,4,61
2022-04-03 12:00,723.67,808.17,11.8,2.6,61
2022-04-03 13:00,656.15,771.79,13.6,1.8,56
2022-04-03 14:00,537.94,675.21,13.5,1.6,57
2022-04-03 15:00,378.93,542.14,13.4,1.3,61
2022-04-03 16:00,194.11,370.05,13.2,1.3,68
2022-04-03 17:00,67.09,180.4,12.4,3.6,61
2022-04-03 18:00,28.42,47.63,12,3.3,55
2022-04-03 19:00,0,0,11.2,1.3,65
2022-04-03 20:00,0,0,10.1,0.8,64
2022-04-03 21:00,0,0,9.1,1.5,66
2022-04-03 22:00,0,0,8.6,1.2,69
2022-04-03 23:00,0,0,7.7,1.2,73
2022-04-04 0:00,0,0,8.2,1.6,67
2022-04-04 1:00,0,0,7.7,0.3,69
2022-04-04 2:00,0,0,8,1.6,63
2022-04-04 3:00,0,0,7.8,1.7,61
2022-04-04 4:00,0,0,8.7,2.2,54
2022-04-04 5:00,0,0,8.1,2,53
2022-04-04 6:00,0,0,7.2,2.1,57
2022-04-04 7:00,0,0,7.9,1.4,57
2022-04-04 8:00,0,0,11.3,1.3,49
2022-04-04 9:00,0,0,14.9,1.1,33
2022-04-04 10:00,0,0,14.9,1.3,33
2022-04-04 11:00,0,0,16.2,1.8,31
2022-04-04 12:00,0,0,13.4,2.8,62
2022-04-04 13:00,0,0,14.6,4.5,37
2022-04-04 14:00,0,0,15.2,3.2,38
2022-04-04 15:00,0,0,14.6,2.9,49
2022-04-04 16:00,0,0,14.1,3.8,49
2022-04-04 17:00,0,0,13.3,4.3,61
2022-04-04 18:00,0,0,13.6,0.5,57
2022-04-04 19:00,0,0,11.6,0.4,72
2022-04-04 20:00,0,0,11.6,1.2,67
2022-04-04 21:00,0,0,10.4,0.6,59
2022-04-04 22:00,0,0,12.8,1.6,40
2022-04-04 23:00,0,0,12.5,1,36
2022-04-05 0:00,0,0,11.3,1.1,35
2022-04-05 1:00,0,0,11.3,1.6,32
2022-04-05 2:00,0,0,12.4,1.4,27
2022-04-05 3:00,0,0,11.7,1.5,25
2022-04-05 4:00,0,0,11.1,0,26
2022-04-05 5:00,0,0,9.6,1.2,28
2022-04-05 6:00,0,0,8.3,1.2,30
2022-04-05 7:00,0,0,10.1,0.9,25
2022-04-05 8:00,0,0,13.1,0.5,20
2022-04-05 9:00,0,0,14.4,1.4,21
2022-04-05 10:00,0,0,15.7,1.3,21
2022-04-05 11:00,0,0,16.1,2.9,23
2022-04-05 12:00,0,0,16.2,3.2,24
2022-04-05 13:00,0,0,15.9,4.3,38
2022-04-05 14:00,0,0,17.5,4.1,25
2022-04-05 15:00,0,0,18.2,1.8,31
2022-04-05 16:00,0,0,17.2,1,48
2022-04-05 17:00,0,0,20.8,4,12
2022-04-05 18:00,0,0,19.9,0.9,14
2022-04-05 19:00,0,0,17.8,1.2,17
2022-04-05 20:00,0,0,17.9,3,16
2022-04-05 21:00,0,0,15.8,0.7,22
2022-04-05 22:00,0,0,15.5,1.6,24
2022-04-05 23:00,0,0,14.3,1.4,25
2022-04-06 0:00,0,0,14.8,1.7,21
2022-04-06 1:00,0,0,14.7,2.6,23
2022-04-06 2:00,0,0,14.8,6.2,25
2022-04-06 3:00,0,0,14.1,3.6,33
2022-04-06 4:00,0,0,14.2,3.4,37
2022-04-06 5:00,0,0,12.9,1.3,40
2022-04-06 6:00,0,0,12.2,2.4,43
2022-04-06 7:00,0,0,13.3,3,42
2022-04-06 8:00,0,0,15.2,1.3,36
2022-04-06 9:00,0,0,13.8,5.4,44
2022-04-06 10:00,0,0,13.7,2.9,67
2022-04-06 11:00,0,0,13,1.9,69
2022-04-06 12:00,0,0,12.1,2.9,74
2022-04-06 13:00,0,0,11.9,2.8,75
2022-04-06 14:00,0,0,11.8,2.3,76
2022-04-06 15:00,0,0,12.1,2.4,75
2022-04-06 16:00,0,0,11.9,1.5,69
2022-04-06 17:00,0,0,11.6,1.2,73
2022-04-06 18:00,0,0,11.6,2.7,80
2022-04-06 19:00,0,0,11.3,3,84
2022-04-06 20:00,0,0,10.8,2.1,90
2022-04-06 21:00,0,0,10.1,0.3,90
2022-04-06 22:00,0,0,9.9,0.8,88
2022-04-06 23:00,0,0,9,1.1,90
2022-04-07 0:00,0,0,8.2,0.6,92
2022-04-07 1:00,0,0,8.2,1.5,89
2022-04-07 2:00,0,0,9.9,2,63
2022-04-07 3:00,0,0,14.1,2.3,31
2022-04-07 4:00,0,0,10.6,0.1,62
2022-04-07 5:00,0,0,10,0.6,59
2022-04-07 6:00,0,0,11,2.4,56
2022-04-07 7:00,0,0,9.9,0.9,59
2022-04-07 8:00,0,0,10.5,1,62
2022-04-07 9:00,0,0,11.6,1.2,56
2022-04-07 10:00,0,0,13.3,1.8,57
2022-04-07 11:00,0,0,12.9,1.4,63
2022-04-07 12:00,0,0,13.9,2,67
2022-04-07 13:00,0,0,14.2,2.9,59
2022-04-07 14:00,0,0,15.5,3,58
2022-04-07 15:00,0,0,17.6,1.9,45
2022-04-07 16:00,0,0,20.5,3.9,20
2022-04-07 17:00,0,0,19.5,4.9,20
2022-04-07 18:00,0,0,18.8,4.8,22
2022-04-07 19:00,0,0,15,5.5,45
2022-04-07 20:00,0,0,13.2,4.3,52
2022-04-07 21:00,0,0,12.9,2.1,43
2022-04-07 22:00,0,0,12.1,2,44
2022-04-07 23:00,0,0,11.9,2.1,40
2022-04-08 0:00,0,0,10.9,1.9,42
2022-04-08 1:00,0,0,8.9,0.9,48
2022-04-08 2:00,0,0,8.3,1.2,54
2022-04-08 3:00,0,0,7.7,1.4,60
2022-04-08 4:00,0,0,6.5,1.6,70
2022-04-08 5:00,0,0,6.9,2.1,67
2022-04-08 6:00,0,0,7.3,2,63
2022-04-08 7:00,0,0,7.3,0.9,69
2022-04-08 8:00,0,0,10.5,1.5,51
2022-04-08 9:00,0,0,12.2,2,57
2022-04-08 10:00,0,0,13,4.7,64
2022-04-08 11:00,0,0,12.8,6.6,72
2022-04-08 12:00,0,0,13.3,7.1,69
2022-04-08 13:00,0,0,14.5,5.3,66
2022-04-08 14:00,0,0,14.7,4.7,62
2022-04-08 15:00,0,0,15.8,2.3,61
2022-04-08 16:00,0,0,16.1,2.6,62
2022-04-08 17:00,20.71,153.22,16.8,2.1,53
2022-04-08 18:00,31.84,57.65,16.5,1.7,52
2022-04-08 19:00,0,0,13.2,2,71
2022-04-08 20:00,0,0,15.2,0.7,56
2022-04-08 21:00,0,0,19.6,1,24
2022-04-08 22:00,0,0,19.5,3.1,24
2022-04-08 23:00,0,0,20.2,4.7,23
2022-04-09 0:00,0,0,20,5.3,22
2022-04-09 1:00,0,0,19.5,4.9,22
2022-04-09 2:00,0,0,20,6.8,22
2022-04-09 3:00,0,0,20.2,7.2,18
2022-04-09 4:00,0,0,20,7.1,19
2022-04-09 5:00,0,0,19.9,7.9,28
2022-04-09 6:00,47.26,54.3,19.6,6.2,33
2022-04-09 7:00,225.62,211.86,20.2,5.2,36
2022-04-09 8:00,425.39,399.58,21.7,2.3,36
2022-04-09 9:00,555.88,551.62,22.3,5.9,33
2022-04-09 10:00,643.35,678.24,23.4,4.8,31
2022-04-09 11:00,668.25,748.13,24.6,7.4,28
2022-04-09 12:00,652.63,783.42,25.4,8.7,27
2022-04-09 13:00,605.43,763.51,27,6.6,26
2022-04-09 14:00,501.54,677.18,27.4,6.1,24
2022-04-09 15:00,348.97,535.86,27.5,7.6,22
2022-04-09 16:00,183.61,364.51,27.9,4.4,22
2022-04-09 17:00,71.66,180.87,26.7,5.7,22
2022-04-09 18:00,36.01,46.68,26,5.7,23
2022-04-09 19:00,0,0,25.1,3.6,22
2022-04-09 20:00,0,0,25.3,5,21
2022-04-09 21:00,0,0,24.1,2.7,25
2022-04-09 22:00,0,0,24,4.4,26
2022-04-09 23:00,0,0,23.6,7.4,25
2022-04-10 0:00,0,0,23.4,6.6,25
2022-04-10 1:00,0,0,23.1,7.5,24
2022-04-10 2:00,0,0,22.8,5.7,22
2022-04-10 3:00,0,0,22.6,3.7,19
2022-04-10 4:00,0,0,22.6,1.6,17
2022-04-10 5:00,0,0,19.3,0.9,28
2022-04-10 6:00,57.29,53.12,20.3,1,23
2022-04-10 7:00,219.85,213.83,21,1,24
2022-04-10 8:00,412.1,397.51,19,1.8,38
2022-04-10 9:00,556.85,562.92,20.7,1.3,30
2022-04-10 10:00,647.94,694.39,20.8,2.2,30
2022-04-10 11:00,692.44,779.15,27.6,3.3,16
2022-04-10 12:00,673.49,807.04,29.3,4.3,13
2022-04-10 13:00,613.48,779.12,28.9,2.9,12
2022-04-10 14:00,500.44,690.34,22.3,1.9,36
2022-04-10 15:00,352.2,551.03,22,1.1,41
2022-04-10 16:00,186.11,379.64,20.5,1.2,46
2022-04-10 17:00,72.6,191.59,17,1.2,62
2022-04-10 18:00,30.12,66.34,18.1,0.5,56
2022-04-10 19:00,0,0,24.1,1.6,23
2022-04-10 20:00,0,0,21.6,1.4,36
2022-04-10 21:00,0,0,23.9,2.1,21
2022-04-10 22:00,0,0,22.7,0.8,22
2022-04-10 23:00,0,0,23.6,2.3,21
2022-04-11 0:00,0,0,23.8,4.6,22
2022-04-11 1:00,0,0,22.4,1.2,24
2022-04-11 2:00,0,0,22,0.9,25
2022-04-11 3:00,0,0,20.7,0.3,28
2022-04-11 4:00,0,0,20,0.9,33
2022-04-11 5:00,0,0,18.2,0.9,38
2022-04-11 6:00,44.05,38.74,17,1.3,46
2022-04-11 7:00,151.47,148.24,17.1,1.3,48
2022-04-11 8:00,385.45,381.21,19.5,0.9,43
2022-04-11 9:00,459.75,454.38,21.3,0.9,39
2022-04-11 10:00,623.7,687.06,22.3,1,38
2022-04-11 11:00,722.17,805.66,19.9,2.4,39
2022-04-11 12:00,713.51,831.32,21.1,4.9,35
2022-04-11 13:00,653.84,797.82,22.3,3.8,35
2022-04-11 14:00,540.76,707.88,21.6,5.2,39
2022-04-11 15:00,374.78,569.88,17.9,1.8,61
2022-04-11 16:00,189.08,390,17,1.9,66
2022-04-11 17:00,67.65,197.53,15.6,2,74
2022-04-11 18:00,32.47,55.81,15.4,2.8,77
2022-04-11 19:00,0,0,14.5,0.6,80
2022-04-11 20:00,0,0,16,0.5,73
2022-04-11 21:00,0,0,23,1.7,38
2022-04-11 22:00,0,0,20.6,1.1,45
2022-04-11 23:00,0,0,21.9,1.9,40
2022-04-12 0:00,0,0,21.3,0.5,41
2022-04-12 1:00,0,0,22.7,1.1,42
2022-04-12 2:00,0,0,22.2,1.7,45
2022-04-12 3:00,0,0,22.2,2.6,48
2022-04-12 4:00,0,0,20.9,1.5,50
2022-04-12 5:00,3.45,0,20.4,1.4,52
2022-04-12 6:00,58.89,76.96,20.6,1.3,51
2022-04-12 7:00,241.91,231.8,20.8,1.2,54
2022-04-12 8:00,382.49,393.2,23.2,1.3,47
2022-04-12 9:00,511.78,539.15,20.2,1,55
2022-04-12 10:00,642.19,700.73,20.3,1,52
2022-04-12 11:00,680.47,775.21,21.2,1.6,52
2022-04-12 12:00,673.74,802.16,20.1,1.8,61
2022-04-12 13:00,613.96,773.32,20.8,1.6,54
2022-04-12 14:00,470.92,396.56,21.4,1.6,50
2022-04-12 15:00,280.62,424.3,21,1.1,51
2022-04-12 16:00,167.8,301.44,21.5,0.3,49
2022-04-12 17:00,75.65,157.21,18.1,3.7,69
2022-04-12 18:00,10.35,16.19,14.4,7.9,88
2022-04-12 19:00,0,0,13.1,6.3,91
2022-04-12 20:00,0,0,13,5.1,82
2022-04-12 21:00,0,0,12.8,6.8,81
2022-04-12 22:00,0,0,12.4,3.5,85
2022-04-12 23:00,0,0,11.6,3.5,96
2022-04-13 0:00,0,0,11,3.5,99
2022-04-13 1:00,0,0,10.9,2.8,99
2022-04-13 2:00,0,0,11,2.6,99
2022-04-13 3:00,0,0,10.6,3.6,99
2022-04-13 4:00,0,0,9.8,6.1,99
2022-04-13 5:00,0,0,9.1,3.2,99
2022-04-13 6:00,17.1,11.64,9,2.7,99
2022-04-13 7:00,27.52,21.88,8.8,2.1,99
2022-04-13 8:00,39.75,34.72,8.6,4.5,99
2022-04-13 9:00,44.42,37.41,8.7,3.6,91
2022-04-13 10:00,57.61,61.94,8.6,4.1,91
2022-04-13 11:00,56.27,63.8,8.5,2,85
2022-04-13 12:00,65.29,77.4,7.9,1,95
2022-04-13 13:00,76.05,92.57,8.1,1.9,96
2022-04-13 14:00,75.37,93.41,8.2,2.4,94
2022-04-13 15:00,54.34,57.82,8.4,2,96
2022-04-13 16:00,43.33,33.29,8.3,2.6,96
2022-04-13 17:00,49.89,49.18,8.7,1.3,94
2022-04-13 18:00,10.28,12.84,8.4,1.5,91
2022-04-13 19:00,0,0,8.7,0.6,88
2022-04-13 20:00,0,0,8.5,1.6,93
2022-04-13 21:00,0,0,8.5,0.9,93
2022-04-13 22:00,0,0,8.5,0.9,92
2022-04-13 23:00,0,0,8.4,0.8,96
2022-04-14 0:00,0,0,8.4,1.2,97
2022-04-14 1:00,0,0,8.2,1,97
2022-04-14 2:00,0,0,8.3,0.7,96
2022-04-14 3:00,0,0,8.3,1.5,93
2022-04-14 4:00,0,0,8.4,1.9,92
2022-04-14 5:00,0,0,8.6,1.4,91
2022-04-14 6:00,13.98,12.58,10,3.3,72
2022-04-14 7:00,38.62,25.3,9,4.1,84
2022-04-14 8:00,48.85,48.67,9.4,3.9,81
2022-04-14 9:00,61.5,73.61,9.6,4.5,79
2022-04-14 10:00,51.62,52.54,9.7,4.3,77
2022-04-14 11:00,89.6,110.62,9.3,1.8,73
2022-04-14 12:00,108.9,139.42,8.7,1.9,82
2022-04-14 13:00,73.44,89.32,9.3,1.5,71
2022-04-14 14:00,75.9,93.81,9.4,1.5,72
2022-04-14 15:00,86.2,107.52,9.5,2.5,70
2022-04-14 16:00,54.42,58.26,9.7,2.8,65
2022-04-14 17:00,43.19,33.58,9.7,1.6,73
2022-04-14 18:00,17.18,16.02,9.7,2.1,73
2022-04-14 19:00,0,0,9.2,1.2,81
2022-04-14 20:00,0,0,9,1.1,82
2022-04-14 21:00,0,0,8.8,1.2,87
2022-04-14 22:00,0,0,8.4,1.1,96
2022-04-14 23:00,0,0,8.8,0.7,86
2022-04-15 0:00,0,0,9.4,1.5,75
2022-04-15 1:00,0,0,9.4,1.9,76
2022-04-15 2:00,0,0,9.2,2,78
2022-04-15 3:00,0,0,9.1,2,78
2022-04-15 4:00,0,0,8.7,2,78
2022-04-15 5:00,0,0,8.6,1.7,74
2022-04-15 6:00,15.65,68.9,8.2,1.7,74
2022-04-15 7:00,34.86,185.72,9.1,1.4,70
2022-04-15 8:00,0,0,10.6,2.8,65
2022-04-15 9:00,550.31,624.31,11.1,3.2,56
2022-04-15 10:00,737.91,739.52,11.1,3.1,54
2022-04-15 11:00,770.43,821.22,11.8,2.8,52
2022-04-15 12:00,749.56,845.43,11.7,2.9,53
2022-04-15 13:00,607.52,710.87,11.6,3.8,55
2022-04-15 14:00,265.43,334.29,10.7,3.9,55
2022-04-15 15:00,211.9,276.79,10.6,4,51
2022-04-15 16:00,106.62,140.73,10.5,3.2,50
2022-04-15 17:00,79.4,118.78,10.4,2.2,51
2022-04-15 18:00,37.92,42.35,9.9,2.7,52
2022-04-15 19:00,0,0,9.5,2.4,52
2022-04-15 20:00,0,0,8.4,1.9,58
2022-04-15 21:00,0,0,8.4,2,57
2022-04-15 22:00,0,0,8.1,2,60
2022-04-15 23:00,0,0,6.6,1.4,72
2022-04-16 0:00,0,0,5.7,1.6,77
2022-04-16 1:00,0,0,5.3,1.4,81
2022-04-16 2:00,0,0,4.8,1.9,84
2022-04-16 3:00,0,0,4.2,1.7,85
2022-04-16 4:00,0,0,3.9,1.7,86
2022-04-16 5:00,10.21,12.83,3.5,1.9,86
2022-04-16 6:00,91.2,92.5,3.7,1.8,84
2022-04-16 7:00,317.83,267.57,5.9,1.5,74
2022-04-16 8:00,500.26,450.84,9.5,1.4,55
2022-04-16 9:00,623.48,612.28,13.1,1.7,39
2022-04-16 10:00,723.49,744.15,12.5,2.9,44
2022-04-16 11:00,766.6,823.56,12.9,4.1,52
2022-04-16 12:00,749.51,847.84,13.3,4.5,52
2022-04-16 13:00,686.07,812.69,14.5,4.6,45
2022-04-16 14:00,568.8,726.54,13.6,5.2,55
2022-04-16 15:00,398.3,588.07,13.9,3.8,56
2022-04-16 16:00,207.24,417.52,13.8,4.5,55
2022-04-16 17:00,67.23,226.66,13.5,4.8,57
2022-04-16 18:00,32.41,75.98,13.7,2.6,59
2022-04-16 19:00,3.42,0,12.2,0.4,70
2022-04-16 20:00,0,0,11.4,0.4,73
2022-04-16 21:00,0,0,11.2,0.6,72
2022-04-16 22:00,0,0,12.7,1.1,53
2022-04-16 23:00,0,0,15.4,3.2,29
2022-04-17 0:00,0,0,15.5,2.1,27
2022-04-17 1:00,0,0,14.3,1.5,29
2022-04-17 2:00,0,0,14.5,1.2,26
2022-04-17 3:00,0,0,13.1,1.3,29
2022-04-17 4:00,0,0,13.7,2,23
2022-04-17 5:00,10.33,9.19,14.3,2,20
2022-04-17 6:00,79.53,92.39,14.5,3,21
2022-04-17 7:00,303.56,268.74,15.3,3.2,20
2022-04-17 8:00,486.78,453.51,17.3,3,19
2022-04-17 9:00,609.93,616.77,19.2,2.1,18
2022-04-17 10:00,704.44,742.15,19.1,3.1,18
2022-04-17 11:00,746.81,824.47,17.7,3.3,31
2022-04-17 12:00,724.16,844.74,18.2,4.2,27
2022-04-17 13:00,602.45,808.82,17.1,2.8,42
2022-04-17 14:00,536.7,716.59,16.6,2.3,45
2022-04-17 15:00,372.05,569.96,17.6,1.4,37
2022-04-17 16:00,201.96,412.02,18.1,1.5,20
2022-04-17 17:00,72.68,209.53,16.8,3,27
2022-04-17 18:00,37.2,53.07,17,0.8,35
2022-04-17 19:00,0,0,15.9,0.2,33
2022-04-17 20:00,0,0,14.8,1.9,33
2022-04-17 21:00,0,0,13.3,1.5,43
2022-04-17 22:00,0,0,13.3,1.6,43
2022-04-17 23:00,0,0,13.5,1.2,42
2022-04-18 0:00,0,0,18.2,4.3,16
2022-04-18 1:00,0,0,17.8,3.1,16
2022-04-18 2:00,0,0,17.6,4,17
2022-04-18 3:00,0,0,17.8,5.1,17
2022-04-18 4:00,0,0,17.8,5.1,17
2022-04-18 5:00,0,0,17.5,2.5,18
2022-04-18 6:00,3.49,26.25,16.2,1.4,22
2022-04-18 7:00,0,0,17.8,2.3,20
2022-04-18 8:00,0,0,17.5,1.7,23
2022-04-18 9:00,188.79,350.11,20.3,1.4,18
2022-04-18 10:00,245.49,343.95,20.2,2,20
2022-04-18 11:00,413.18,96.94,18,1,32
2022-04-18 12:00,462.81,530.25,18.6,1.6,31
2022-04-18 13:00,424.34,541.41,18.5,1.4,27
2022-04-18 14:00,467.62,599.08,18.9,3.8,27
2022-04-18 15:00,272.22,425.58,18.3,4.3,25
2022-04-18 16:00,190.17,329.15,17.4,2.8,37
2022-04-18 17:00,81.6,179.3,16.9,4.7,47
2022-04-18 18:00,38.07,51.5,15.5,3.7,55
2022-04-18 19:00,0,0,14.8,1.7,50
2022-04-18 20:00,0,0,13.5,1.6,50
2022-04-18 21:00,0,0,13.8,0,41
2022-04-18 22:00,0,0,11.5,1.3,54
2022-04-18 23:00,0,0,10.8,1.5,56
2022-04-19 0:00,0,0,10.5,1.7,62
2022-04-19 1:00,0,0,10,0.9,66
2022-04-19 2:00,0,0,12.3,0.5,83
2022-04-19 3:00,0,0,11.4,0.6,91
2022-04-19 4:00,0,0,10.8,0.3,88
2022-04-19 5:00,10.3,13.86,9.6,1.4,94
2022-04-19 6:00,75.28,76.05,8.7,0.3,90
2022-04-19 7:00,266.51,247.74,10.1,0.1,88
2022-04-19 8:00,445.5,434.07,13.2,0.6,78
2022-04-19 9:00,561.9,575.57,13.6,1.3,80
2022-04-19 10:00,649.32,695.92,15.1,1.5,76
2022-04-19 11:00,699.63,786.7,15,1.6,77
2022-04-19 12:00,671.92,794.17,15.4,1.8,76
2022-04-19 13:00,610.69,747.94,15.7,2.7,73
2022-04-19 14:00,511.08,671.82,15.7,2.9,72
2022-04-19 15:00,326.37,539.76,15.4,3.6,79
2022-04-19 16:00,195.14,379.17,15.5,2.9,76
2022-04-19 17:00,77.17,198.23,15.8,1.8,73
2022-04-19 18:00,37.36,58.23,15.5,0.3,70
2022-04-19 19:00,3.44,0,14.4,1.4,76
2022-04-19 20:00,0,0,14.8,0.9,62
2022-04-19 21:00,0,0,14.8,1.3,53
2022-04-19 22:00,0,0,13.6,1.3,57
2022-04-19 23:00,0,0,14.4,1,50
2022-04-20 0:00,0,0,16.6,1.1,32
2022-04-20 1:00,0,0,17.2,0.6,27
2022-04-20 2:00,0,0,15.5,1.6,30
2022-04-20 3:00,0,0,15.3,1.1,32
2022-04-20 4:00,0,0,15.4,1.6,32
2022-04-20 5:00,10.19,9.92,15.4,2,32
2022-04-20 6:00,87.15,89.43,15,3,35
2022-04-20 7:00,285.81,264.65,16.3,2.6,33
